Gene	Predict	Prob
chr1:75033807-75139476	0	1.0597375421639299e-08
chr5:141032969-141061797	0	1.0596586719202605e-08
chr12:112123857-112194903	0	1.059509191492225e-08
chr19:4657557-4670354	0	1.0594667365637633e-08
chr5:32227113-32313045	0	1.0569719322006677e-08
chr8:69215703-69243726	0	1.0563996788448549e-08
chr12:54472623-54475607	0	1.0511117309874862e-08
chr1:154301274-154323780	0	1.0509713099793316e-08
chr9:3668086-3691756	0	1.0484906276531092e-08
chr6:3000128-3019989	0	1.0478027334670514e-08
chr5:92953431-93447404	0	1.0476449929797127e-08
chr5:92953431-93447368	0	1.0476449929797127e-08
chr1:106132316-106161557	0	1.0464946242905171e-08
chr14:77648141-77725838	0	1.0455488919092204e-08
chr10:70237755-70287280	0	1.0450903253911292e-08
chr16:67840792-67861971	0	1.0449926257649622e-08
chr8:2387219-2585991	0	1.0443291564854462e-08
chr6_cox_hap2:3633298-3662520	0	1.0436740360830754e-08
chr6_ssto_hap7:3510346-3539573	0	1.0436740360830754e-08
chr6:32162620-32191844	0	1.0436740360830754e-08
chr6_mann_hap4:3505441-3534689	0	1.0436740360830754e-08
chr6_qbl_hap6:3423638-3452865	0	1.0436740360830754e-08
chr3:10353261-10362872	0	1.0431426389345688e-08
chr19:16466055-16582823	0	1.0424543894771432e-08
chr3:52719936-52728510	0	1.0412423812056204e-08
chr17:55334380-55710544	0	1.0404402672747892e-08
chr17:1665354-1680859	0	1.0401029371109871e-08
chr1:205226325-205242471	0	1.0394365368426861e-08
chr11:1860211-1862908	0	1.0393493177218716e-08
chr4:30721991-31148422	0	1.038071495429449e-08
chr4:30721991-30734583	0	1.038071495429449e-08
chr4:30721991-30726957	0	1.038071495429449e-08
chr17:38060848-38074903	0	1.0376202119743994e-08
chr17:38060848-38073793	0	1.0376202119743994e-08
chr5:176829139-176836577	0	1.0368862213283592e-08
chr8:64378407-64388040	0	1.0366250968729673e-08
chr6:116892667-116918838	0	1.0350524881630463e-08
chr6:75962641-75994508	0	1.034813656985989e-08
chr5:156607851-156682195	0	1.0347287471290656e-08
chr6:42978881-42981684	0	1.033367968972243e-08
chr11:73745487-73882047	0	1.0321741683583241e-08
chr8:85095509-85834078	0	1.0319202381481318e-08
chr8:829171-833226	0	1.0309031850397332e-08
chr19:52188616-52196709	0	1.0306258957371028e-08
chr10:104535978-104576016	0	1.0304058939425431e-08
chr2:223162866-223169936	0	1.0300383657124712e-08
chr5:7347099-7348090	0	1.0295983621233518e-08
chr3:195634947-195640135	0	1.0289524787765458e-08
chr6_qbl_hap6:1587902-1604407	0	1.0280658990780012e-08
chr6_mann_hap4:1643076-1659580	0	1.0280658990780012e-08
chr6:30295008-30311506	0	1.0280658990780012e-08
chr6_cox_hap2:1807014-1823516	0	1.0280658990780012e-08
chr6_dbb_hap3:1588656-1605160	0	1.0280658990780012e-08
chr6_ssto_hap7:1624983-1641484	0	1.0280658990780012e-08
chrX:23926123-23957624	0	1.027207296999677e-08
chr19:3762680-3767563	0	1.0271367756331529e-08
chr5:137673955-137685418	0	1.025791807052201e-08
chr6:3224511-3227887	0	1.0249976867271471e-08
chr18:11490047-11506982	0	1.0217068080464742e-08
chr17:6679534-6690965	0	1.0204565192850623e-08
chr3:173302224-174012162	0	1.017492579080681e-08
chr7:56131979-56148363	0	1.0173256903556194e-08
chr7:56131979-56148365	0	1.0173256903556194e-08
chr14:24028776-24037000	0	1.0153174301308354e-08
chr10:112257665-112271289	0	1.0134463934718951e-08
chr17:61986968-61988618	0	1.0118664128810906e-08
chr6_qbl_hap6:2317378-2323437	0	1.0092374047587782e-08
chr6_apd_hap1:2335936-2342365	0	1.0092374047587782e-08
chr6_dbb_hap3:2318406-2324835	0	1.0092374047587782e-08
chr6_cox_hap2:2535933-2542362	0	1.0092374047587782e-08
chr4:110834039-110934922	0	1.0085351220823213e-08
chr14:50110270-50155098	0	1.0074565182094375e-08
chr16:524924-573011	0	1.0052491283829568e-08
chr17:30178891-30186263	0	1.0000588801517551e-08
chr22:16162066-16172265	0	9.999443939534558e-09
chr8:110098857-110133794	0	9.994563399118306e-09
chr15:41136246-41150405	0	9.986826476904298e-09
chr3:50400044-50541065	0	9.976316661663986e-09
chr3:50400044-50541675	0	9.976316661663986e-09
chr3:39851100-40301811	0	9.957326518872378e-09
chr4:2538374-2734300	0	9.94348958727187e-09
chrX:70145430-70150946	0	9.94022908429315e-09
chr1:66820218-66840257	0	9.91262449900887e-09
chr12:129277739-129308503	0	9.911981457833008e-09
chr17:39576799-39580837	0	9.887566321253871e-09
chr1:41480262-41509562	0	9.869346229152143e-09
chr14:21484931-21493911	0	9.856780280870225e-09
chr1:111889244-111895635	0	9.845919635154132e-09
chr12:4430379-4469190	0	9.845862791735271e-09
chr8:58658708-58662756	0	9.842953119232334e-09
chr3:126380924-126390782	0	9.83662840070565e-09
chr2:210886145-211036133	0	9.830231739726969e-09
chr22:30764800-30773894	0	9.829819624940228e-09
chr7:66741118-66767429	0	9.829819624940228e-09
chr17:2287367-2304354	0	9.793569510918587e-09
chr3:100354382-100414325	0	9.77940217694595e-09
chr6:41757634-41839375	0	9.777648024567043e-09
chr9:104122699-104146155	0	9.756523589032895e-09
chr9:104122699-104147288	0	9.756523589032895e-09
chr9:104122699-104145846	0	9.756523589032895e-09
chr3:183960117-183966759	0	9.742373130450233e-09
chr3:183960117-183967313	0	9.742373130450233e-09
chr3:27257097-27410874	0	9.716336180076723e-09
chr7:129074273-129128239	0	9.697821212739655e-09
chr7:129074273-129123472	0	9.697821212739655e-09
chr6:139790132-139795733	0	9.684568702539309e-09
chr10:11502509-11574279	0	9.681687451745802e-09
chr9:135545851-135570340	0	9.673325251924325e-09
chr18:56887390-56898002	0	9.66167146287944e-09
chr9:86274883-86322873	0	9.639969711372487e-09
chr12:113623526-113630173	0	9.617710183817962e-09
chr10:6469105-6622263	0	9.613106755068657e-09
chr10:6469105-6622608	0	9.613106755068657e-09
chr19:44116240-44118650	0	9.608634776725467e-09
chr17:72983727-73001892	0	9.568691616834712e-09
chr17:19314545-19320589	0	9.565388481291848e-09
chr14:75598172-75643315	0	9.55098578003799e-09
chr17:40830907-40833861	0	9.548017487759353e-09
chrX:45364633-45386484	0	9.527497013550601e-09
chrX:45364633-45382889	0	9.527497013550601e-09
chr16:23652787-23685068	0	9.506694986782804e-09
chr16:23652787-23662468	0	9.506694986782804e-09
chr16:23652787-23688793	0	9.506694986782804e-09
chr12:6309566-6347432	0	9.501563980052197e-09
chr4:89513631-89629688	0	9.501546216483803e-09
chr4:89513631-89578585	0	9.501546216483803e-09
chr12:112451152-112461024	0	9.489574459564665e-09
chr5:178405330-178422321	0	9.471690098905583e-09
chr19:11350295-11352619	0	9.46728384576545e-09
chr16:89627119-89633237	0	9.458619665281276e-09
chr16:10608700-10622055	0	9.436437409249265e-09
chr11:13409543-13484844	0	9.433504644107416e-09
chr11:13409543-13461826	0	9.433504644107416e-09
chr1:227916219-227968932	0	9.425914271332658e-09
chr1:19542155-19578018	0	9.404633516396643e-09
chr19:812488-821952	0	9.390616284576936e-09
chr1:153518218-153524245	0	9.389202304532773e-09
chr12:4918342-4960278	0	9.37594091254823e-09
chr1:185292979-185304171	0	9.363234632076e-09
chr5:140514788-140518197	0	9.346890372796679e-09
chr2:233344537-233352544	0	9.346551088640354e-09
chr2:100161881-100759052	0	9.332158157349113e-09
chr19:44669308-44681838	0	9.331766470666025e-09
chr7:65112767-65183667	0	9.327051131435837e-09
chr4:57204451-57253674	0	9.314944371396905e-09
chr10:73079016-73123142	0	9.303012582506653e-09
chrX:40690470-40692449	0	9.298009473468483e-09
chr3:33191535-33260302	0	9.291433400449023e-09
chr2:179737748-179914864	0	9.291202474059901e-09
chr17:26673654-26684612	0	9.279956358909658e-09
chr11:65154108-65180995	0	9.261195366150332e-09
chr19:42349105-42356401	0	9.259375488568367e-09
chr7:3180565-3198206	0	9.218950047795715e-09
chr14:37641231-37642998	0	9.206035045394856e-09
chr4:134070449-134115855	0	9.192086203313465e-09
chr4:134070449-134075042	0	9.192086203313465e-09
chr3:37094117-37217851	0	9.178631188433428e-09
chr3:37094117-37216381	0	9.178631188433428e-09
chr3:37094117-37216706	0	9.178631188433428e-09
chr17:4901245-4931696	0	9.170336490171849e-09
chr17:26691290-26692173	0	9.146841506435521e-09
chr10:124145585-124191871	0	9.141208678897783e-09
chr3:52847006-52864717	0	9.139918155653959e-09
chr7:32956427-32982782	0	9.139465184659912e-09
chr11:2012326-2014699	0	9.128524602886046e-09
chr16:67700717-67702657	0	9.116866372949062e-09
chr5:73923231-73937249	0	9.110364906916857e-09
chr5:74807575-74901644	0	9.097307795968845e-09
chr12:49686414-49718359	0	9.076750906444886e-09
chr12:11033564-11324210	0	9.028646275055507e-09
chr9:34646586-34650595	0	9.027406377981606e-09
chr11:33796245-33797216	0	9.025788116900912e-09
chr1:45287610-45308925	0	9.020694413663932e-09
chrX:102930426-102941746	0	9.01690988541759e-09
chrX:102930426-102943086	0	9.01690988541759e-09
chr7:26241365-26253227	0	9.01027341626559e-09
chr4:164245114-164253748	0	8.999126777098354e-09
chr15:49715439-49780971	0	8.985508337389092e-09
chr15:23255242-23262743	0	8.973673359946588e-09
chr17:30468245-30470154	0	8.959854191914474e-09
chr4:26322850-26436752	0	8.956949848482054e-09
chr16:52119193-52132979	0	8.943378482229036e-09
chrY:15434914-15592550	0	8.942525830946124e-09
chr11:73977702-74022685	0	8.931872130801821e-09
chr6:43603577-43608678	0	8.924429195644734e-09
chr8:6264148-6496918	0	8.920140182056002e-09
chr8:6264148-6506029	0	8.920140182056002e-09
chr12:113416324-113426610	0	8.917435678768015e-09
chr12:113416324-113449528	0	8.917435678768015e-09
chr16:70657895-70694585	0	8.909836424209061e-09
chr12:10310899-10324790	0	8.908272342011969e-09
chr1:31886060-31907525	0	8.907814041947404e-09
chr17:78010431-78064620	0	8.86496653862423e-09
chr15:83353844-83378660	0	8.863748846010822e-09
chr1:969373-991494	0	8.857377942206313e-09
chr2:38521099-38605726	0	8.855317368272608e-09
chr2:38521099-38603672	0	8.855317368272608e-09
chr2:38521099-38604565	0	8.855317368272608e-09
chr4:2043720-2045697	0	8.839387000136867e-09
chr10:30500781-30521619	0	8.833521469853167e-09
chr5:41730169-41843759	0	8.817799823646055e-09
chr18:61554939-61571124	0	8.807663043342018e-09
chr18:61554939-61571122	0	8.807663043342018e-09
chr10:25463930-25891157	0	8.798529016473822e-09
chr11:193080-194500	0	8.779084126331327e-09
chr6:31795515-31798031	0	8.768357595556608e-09
chr6_cox_hap2:3305097-3307616	0	8.768357595556608e-09
chr6_qbl_hap6:3089166-3091686	0	8.768357595556608e-09
chr6_dbb_hap3:3081102-3083618	0	8.768357595556608e-09
chr15:90889761-90892679	0	8.75582273351938e-09
chr17_ctg5_hap1:1143724-1170468	0	8.75241656927983e-09
chr10:89578070-89605369	0	8.724065914123003e-09
chr12:3918027-3982565	0	8.71574989957935e-09
chr12:3918027-3982614	0	8.71574989957935e-09
chr10:47081820-47088173	0	8.713422872119736e-09
chr7:107564244-107643606	0	8.700602016631365e-09
chr21:38120926-38353294	0	8.6957570033519e-09
chr13:45563673-45604440	0	8.690999031557567e-09
chr11:118955587-118964259	0	8.688496144770852e-09
chrX:110537007-110655420	0	8.678227914060699e-09
chrX:110537007-110655419	0	8.678227914060699e-09
chrX:110537007-110655325	0	8.678227914060699e-09
chr7:112090563-112117258	0	8.661475980886735e-09
chr19:17830965-17845324	0	8.624533087697728e-09
chr1:202300785-202311094	0	8.606735768523777e-09
chr1:202300785-202311064	0	8.606735768523777e-09
chr10:124608610-124639157	0	8.60527471502337e-09
chr17:34640031-34641840	0	8.604897239194997e-09
chr17:34538465-34540274	0	8.604897239194997e-09
chr7:134127102-134143944	0	8.603929124717524e-09
chr7:134127102-134143991	0	8.603929124717524e-09
chr6:5261240-5771816	0	8.596940936911324e-09
chr16:53069602-53086785	0	8.596055423026883e-09
chr9:138515494-138531386	0	8.592761169268215e-09
chr8:125500736-125551329	0	8.589958966354061e-09
chrX:84532402-84634670	0	8.554087216339212e-09
chr16:68573194-68601034	0	8.53715231841079e-09
chr4:2331890-2420372	0	8.5132487726014e-09
chr1:43803489-43820136	0	8.505215198795213e-09
chr19:50364461-50370833	0	8.499944748052712e-09
chr22:24577455-24585074	0	8.479525526183807e-09
chrX:70323739-70326590	0	8.468405532369161e-09
chr1:149874872-149889396	0	8.445693921999009e-09
chr1:149874872-149878543	0	8.445693921999009e-09
chr2:191273584-191367040	0	8.442601284741613e-09
chr6:36935911-36954327	0	8.442118115681296e-09
chr4:170650621-170679095	0	8.425645958709538e-09
chr9:129170054-129172783	0	8.424536623863332e-09
chr4:77035817-77069550	0	8.411515928230529e-09
chr17:4174726-4175189	0	8.376037641255607e-09
chr3:14860469-14976072	0	8.366648707180957e-09
chr3:14860469-14976078	0	8.366648707180957e-09
chr1:120290626-120311528	0	8.361001668788504e-09
chr5:72143966-72212567	0	8.357270431247343e-09
chr5:72143966-72162675	0	8.357270431247343e-09
chr6:152011631-152424408	0	8.338832735432788e-09
chr2:201997504-202037407	0	8.338482793135427e-09
chr14:105886164-105937066	0	8.337400991820232e-09
chr8:21915375-21940036	0	8.337035062311315e-09
chr4:95972828-96079594	0	8.309158694430607e-09
chr22:37154255-37172163	0	8.304215093346556e-09
chr1:143717588-143744519	0	8.295619302600699e-09
chr11:26307132-26309554	0	8.294480657866643e-09
chr3:53202719-53226733	0	8.288154162983119e-09
chr9:17135038-17302044	0	8.28409341124825e-09
chr12:55845998-55846936	0	8.235271131695754e-09
chrX:18908414-18913093	0	8.22870749317417e-09
chr3:179040664-179056371	0	8.22500467734244e-09
chr17:2680052-2941035	0	8.203790535787903e-09
chr10:102936079-102953904	0	8.199723566804096e-09
chr8:55243246-55243455	0	8.19784684580327e-09
chr6:31496739-31498009	0	8.197158507528002e-09
chr6_ssto_hap7:2827544-2828814	0	8.197158507528002e-09
chr5:138080119-138089613	0	8.196330725240841e-09
chr5:138080119-138088998	0	8.196330725240841e-09
chrX:135955620-135962884	0	8.178590249485751e-09
chrX:149097804-149099323	0	8.1777944416217e-09
chr2:182818968-182982483	0	8.158429487536978e-09
chr16:25123063-25189549	0	8.157200248604113e-09
chr9:127962821-127996440	0	8.144979801727459e-09
chr9:127962821-127996438	0	8.144979801727459e-09
chr5:139027934-139063467	0	8.144358076833669e-09
chr17:38854243-38860004	0	8.136983531414899e-09
chr3:108099215-108248169	0	8.13333667082361e-09
chr7:6617065-6628610	0	8.13203371308191e-09
chr20:61924538-61966203	0	8.122206018867928e-09
chr2:101618691-101636155	0	8.120656147525551e-09
chr2:101618691-101622885	0	8.120656147525551e-09
chr17:80317123-80321651	0	8.110409233097471e-09
chr4:71587681-71659274	0	8.09489364428373e-09
chr4:71587681-71674336	0	8.09489364428373e-09
chr2:96012406-96051825	0	8.092022163452839e-09
chr11:4935949-4936893	0	8.06494959704196e-09
chr15:75931426-75932664	0	8.041893373444964e-09
chr7:18329715-18708466	0	8.030580644913243e-09
chr5:72633733-72634590	0	8.02857424986314e-09
chr9:131549486-131572711	0	8.019361175115591e-09
chr2:182536827-182545392	0	8.00861599259406e-09
chr6:160514114-160517244	0	8.006248997105558e-09
chr3:93698999-93774522	0	8.0006152813894e-09
chr22:16448824-16449804	0	7.991769912507607e-09
chr8:7397150-7399972	0	7.985004657484751e-09
chr11:2161742-2169896	0	7.983740779593518e-09
chr19:55315065-55325972	0	7.972085214191793e-09
chr19_gl000209_random:57207-68123	0	7.972085214191793e-09
chr4:150075447-150199274	0	7.969363835513832e-09
chrX:100224697-100245820	0	7.959792824863143e-09
chr4:105389467-105416051	0	7.943049773473376e-09
chrX:49019181-49024495	0	7.932360546192285e-09
chr6_qbl_hap6:4450268-4471978	0	7.930696988012187e-09
chr20:5986769-6020697	0	7.91943488565039e-09
chrX:46458686-46618553	0	7.912398736209525e-09
chr10:31012148-31012669	0	7.88258969208755e-09
chr7:102074022-102097270	0	7.868243834252553e-09
chr8:42010464-42028701	0	7.866818307888934e-09
chr6:26458183-26476850	0	7.858780293190648e-09
chr6:26458183-26469865	0	7.858780293190648e-09
chr7:99971110-99997716	0	7.857910766517762e-09
chr12:123745517-123755649	0	7.857011041778605e-09
chr12:123745517-123752801	0	7.857011041778605e-09
chr3:167401695-167452630	0	7.855033956616353e-09
chr3:167401695-167452651	0	7.855033956616353e-09
chr11:62495958-62506108	0	7.839212834426235e-09
chr5:56111376-56191978	0	7.838181659280963e-09
chr2:179609136-179672150	0	7.835401660827301e-09
chr6:29068620-29069755	0	7.832024806475602e-09
chr2:173792880-173917620	0	7.828186987524077e-09
chr13:52506806-52585586	0	7.821111758232746e-09
chr3:3081345-3102829	0	7.816832514606631e-09
chr17:79651041-79669151	0	7.815699198943094e-09
chr3:196769431-197025483	0	7.808725221991608e-09
chr3:196769431-197026143	0	7.808725221991608e-09
chr3:196769431-197025006	0	7.808725221991608e-09
chr3:196769431-196911002	0	7.808725221991608e-09
chr3:196769431-196910743	0	7.808725221991608e-09
chr3:196769431-197026192	0	7.808725221991608e-09
chr2:75873909-75889332	0	7.805970980712118e-09
chr1:173684120-173755825	0	7.796670864479438e-09
chr14:76424404-76449354	0	7.784530353660557e-09
chr14:76424404-76448365	0	7.784530353660557e-09
chr4:136034240-136044714	0	7.782007038770189e-09
chr16:5083703-5092972	0	7.780715627347945e-09
chr5:169780491-170163636	0	7.775908805740528e-09
chr12:105724469-105765296	0	7.775641464036198e-09
chr6:56979709-57037011	0	7.7661557185138e-09
chr17:31340106-31620006	0	7.734801243941547e-09
chr5:75379208-75629781	0	7.726042916544884e-09
chr5:75379208-75649764	0	7.726042916544884e-09
chr3:12328984-12475842	0	7.723788719715685e-09
chr2:210526220-210598836	0	7.710982075082029e-09
chr9:115923286-115983557	0	7.710923455306329e-09
chr1:76251879-76260775	0	7.68992070021568e-09
chr6:169327836-169364477	0	7.683895297816434e-09
chr9:34709002-34710133	0	7.680393210307557e-09
chr4:76901943-76927094	0	7.671667745512423e-09
chr9:128510462-128729655	0	7.659210154997709e-09
chr4:155243797-155412951	0	7.647605215765907e-09
chr1:203595915-203713209	0	7.646306698916305e-09
chr1:157646271-157670559	0	7.640169386036177e-09
chr10:43250590-43265069	0	7.585500227946795e-09
chr2:166326208-166545917	0	7.573415672368355e-09
chr1:156213111-156217847	0	7.567451554280069e-09
chr11:1861437-1862908	0	7.556922199114524e-09
chr13:79170257-79173754	0	7.552023006951458e-09
chr1:175846479-175849600	0	7.548696778769681e-09
chr6:28048346-28057340	0	7.547817482134178e-09
chr6:2988201-2991405	0	7.54239248834665e-09
chr2:102314169-102511152	0	7.508618615759133e-09
chr5:172386427-172396774	0	7.508432098290996e-09
chr17:40719078-40725221	0	7.501218313166191e-09
chr1:201433406-201438316	0	7.499286525103344e-09
chr3:8543509-8592960	0	7.488495157303987e-09
chr11:120811264-120828748	0	7.480999819620138e-09
chr5:6599352-6633157	0	7.472115370887877e-09
chr7:72634674-72649979	0	7.468112350750289e-09
chr8:23286675-23315160	0	7.454194594913588e-09
chr16:58426375-58440051	0	7.432415571884121e-09
chr11:111808067-111893376	0	7.428051063129715e-09
chr6:161551002-161695093	0	7.422229941767e-09
chr3:101431278-101432260	0	7.421720571443302e-09
chr11:74870877-74917594	0	7.397496837313611e-09
chr20:62289163-62327606	0	7.3810917378125396e-09
chr20:62289163-62330051	0	7.3810917378125396e-09
chr15:45117945-45176892	0	7.366942611497507e-09
chr9:140339647-140353786	0	7.355050790636142e-09
chr11:66045646-66051677	0	7.3212214068973935e-09
chr1:41840676-41841341	0	7.321096173740216e-09
chrX:129263338-129272015	0	7.310142269290054e-09
chrX:129263338-129299815	0	7.310142269290054e-09
chrX:129263338-129299861	0	7.310142269290054e-09
chr1:94883945-94984219	0	7.304316707035241e-09
chr5:178322914-178360212	0	7.294654214007323e-09
chr8:117778763-117786921	0	7.2779222648478026e-09
chr11:4388493-4389616	0	7.276797830968462e-09
chr8:86084312-86089276	0	7.276089508678751e-09
chr3:48555117-48598562	0	7.269861157510604e-09
chr3:48555117-48594236	0	7.269861157510604e-09
chr7:62807180-62810444	0	7.2654118277171165e-09
chr5:35856993-35879705	0	7.264732815315256e-09
chr2:8026898-8039786	0	7.261393708546393e-09
chr14:73086004-73360824	0	7.236782284536503e-09
chr3:18386871-18480228	0	7.235208876466004e-09
chr3:18386871-18466831	0	7.235208876466004e-09
chr6:112574984-112575917	0	7.212062502759409e-09
chr17:25798990-25953461	0	7.209559171883484e-09
chr3:129831393-129839412	0	7.207180630075527e-09
chr5:128300820-128369335	0	7.187138884034994e-09
chr3:52027538-52029911	0	7.183931227672247e-09
chr12:123259119-123311931	0	7.1811503410401656e-09
chr12:123259119-123312075	0	7.1811503410401656e-09
chr11:64947342-64949305	0	7.179534300405521e-09
chr14:105639276-105647649	0	7.173237115409847e-09
chr3:45959395-46037316	0	7.172061167182164e-09
chr1:58326253-58328888	0	7.1698451620250125e-09
chr11:17406796-17410893	0	7.168258875367428e-09
chr11:17406796-17410206	0	7.168258875367428e-09
chr9:72690-88826	0	7.158995618539166e-09
chr9:72690-75294	0	7.158995618539166e-09
chr14:105452616-105460928	0	7.1473977847347214e-09
chr3:63088364-63110737	0	7.127998191691631e-09
chr17:80196895-80231576	0	7.12729120166955e-09
chr1:36554493-36559533	0	7.125266154872634e-09
chr3:112930404-113006305	0	7.109437039076738e-09
chr3:112930404-112970852	0	7.109437039076738e-09
chr1:13364886-13368733	0	7.097459953087082e-09
chr17:19990335-20218072	0	7.0903971582936265e-09
chr5:75911307-75919228	0	7.086287556745674e-09
chr3:122920790-122992982	0	7.0827468334755395e-09
chr4:76831808-76862166	0	7.076751185053354e-09
chr17:80015382-80023680	0	7.076697894348172e-09
chr3:115342357-115440330	0	7.075091623676144e-09
chr2:166790367-166804831	0	7.069142604620993e-09
chr2:123823732-123831057	0	7.0541648078403796e-09
chr18:47793252-47808144	0	7.049699490835337e-09
chr6:24403164-24426417	0	7.047937788939862e-09
chr3:24870814-25639422	0	7.0455454803664e-09
chr9:129032403-129038194	0	7.036937255122666e-09
chr7:156433353-156469820	0	7.013086111840039e-09
chr21:47247755-47256333	0	6.997959989263336e-09
chr7:93535879-93540577	0	6.991130341305052e-09
chr2:17691846-17699707	0	6.989223422237956e-09
chr2:96808908-96811179	0	6.974455679653602e-09
chr15:52472223-52498076	0	6.972007859928908e-09
chr1:154897216-154915134	0	6.967701082771782e-09
chrX:13730364-13752739	0	6.964484988714048e-09
chr9:95362539-95377437	0	6.933590146473989e-09
chr11:69924646-70035636	0	6.933364993244595e-09
chr2:96257749-96265524	0	6.93003299190309e-09
chr18:649620-658291	0	6.929847806702583e-09
chr6:165206866-165235552	0	6.92366519672305e-09
chr9:128509652-128729655	0	6.898145610279016e-09
chr1:201103899-201123683	0	6.894541826341083e-09
chr1:201103899-201140710	0	6.894541826341083e-09
chr17:38171693-38174066	0	6.873192237577541e-09
chr3:138067692-138124375	0	6.872943547620025e-09
chr10:70715926-70744824	0	6.866156532225887e-09
chr11:123676116-123677057	0	6.858996037806264e-09
chr2:33780112-33794497	0	6.855007228523391e-09
chr8:38020859-38034011	0	6.850288780668734e-09
chr10:78644641-79397566	0	6.8429626409738376e-09
chr21:35275757-35288108	0	6.834576460335029e-09
chr18:29027704-29058665	0	6.833662968830367e-09
chr17:75277581-75496675	0	6.829623089288361e-09
chr19:17927321-17932328	0	6.8218124482655185e-09
chr20:61904165-61921142	0	6.820589426581591e-09
chr1:1656277-1677438	0	6.817350683974155e-09
chr13:19385283-19446107	0	6.810839447979333e-09
chr1:96457624-96488436	0	6.80759226767691e-09
chr4:42112870-42154672	0	6.8061383196038605e-09
chr2:170590342-170608388	0	6.799222962428075e-09
chr2:31457018-31492317	0	6.791083695389943e-09
chr11:61100700-61116231	0	6.7909411427535815e-09
chr5:169735705-169739720	0	6.790370932208134e-09
chr18:74334738-74350968	0	6.776190719648412e-09
chr5:176946793-176981096	0	6.771669003313718e-09
chr12:91534261-91576594	0	6.769731886180352e-09
chr20:61640735-61716423	0	6.765549009912775e-09
chr3:49842642-49851386	0	6.764517390678293e-09
chr20:25604681-25658708	0	6.764401039305312e-09
chr20:25604681-25655714	0	6.764401039305312e-09
chr17:73521783-73560804	0	6.764285132021541e-09
chr3:38080699-38165503	0	6.762710835772623e-09
chr4:189697811-189706665	0	6.751781800318213e-09
chr1:33240840-33283633	0	6.749115932791483e-09
chr9:35681990-35690053	0	6.747765013415119e-09
chr11:20691097-21597229	0	6.744779401657297e-09
chr13:112911040-112927314	0	6.740485058998047e-09
chr2:203069671-203103320	0	6.739481861472996e-09
chr12:131274145-131323795	0	6.736294633213902e-09
chr19:45445494-45448753	0	6.700542343196503e-09
chr1:181143620-181151342	0	6.686549980372547e-09
chr7:117003276-117067547	0	6.6855680991295685e-09
chr1:28157293-28178186	0	6.651138306779103e-09
chr9:137967351-137989949	0	6.648449346613461e-09
chr9:137967351-138013026	0	6.648449346613461e-09
chr1:201434607-201438299	0	6.6446208535353435e-09
chr1:86812507-86862025	0	6.642998595651761e-09
chr10:61010929-61122352	0	6.637678851006967e-09
chr10:61010929-61122661	0	6.637678851006967e-09
chr11:31531314-31811870	0	6.633692262170143e-09
chr3:149235022-149375812	0	6.6300369638838674e-09
chr19:53430388-53445847	0	6.6289111977368975e-09
chr19:53430388-53466164	0	6.6289111977368975e-09
chr13:52638894-52703209	0	6.6250311903104375e-09
chr16:3022809-3030447	0	6.62034471687889e-09
chr20:42187667-42214267	0	6.613617209438871e-09
chrX:71491893-71497098	0	6.613529279775321e-09
chr6:26440732-26453643	0	6.612192127164462e-09
chr1:219347220-219386200	0	6.6111196517226745e-09
chr13:27746396-27757640	0	6.605158642258857e-09
chr10:13319799-13342064	0	6.592270729299798e-09
chr11:9316643-9336140	0	6.5704535145982845e-09
chr8:67858736-67874826	0	6.558371179465894e-09
chr9:111704857-111775779	0	6.5522947068075155e-09
chr2:162848755-162930725	0	6.547921760358122e-09
chr6:136172839-136516712	0	6.528218410295494e-09
chr3:185677732-185698665	0	6.52760867581037e-09
chr2:172864860-172947157	0	6.527061557903835e-09
chr16:4798240-4817163	0	6.518761974660947e-09
chr1:22303515-22315847	0	6.511505112882787e-09
chr3:137729007-137752491	0	6.504454308497998e-09
chr8:86239837-86290342	0	6.502482108317054e-09
chr8:86239837-86253943	0	6.502482108317054e-09
chr17:40190250-40202619	0	6.4988987524827735e-09
chr11:118401803-118417313	0	6.490908699419151e-09
chr11:118401803-118406550	0	6.490908699419151e-09
chr19:17905947-17924385	0	6.489484505323162e-09
chr19:17830289-17845322	0	6.461275958713486e-09
chr17:60783567-60815282	0	6.459069723518951e-09
chr20:34735203-34743682	0	6.438443111989045e-09
chr15:94439289-94443828	0	6.437632649181069e-09
chr16:82068858-82132139	0	6.4270326838311576e-09
chr1:150618706-150669630	0	6.426125409575434e-09
chr20:23016057-23017314	0	6.420366904791308e-09
chrX:152935188-152953226	0	6.390690199253868e-09
chrX:152935188-152939816	0	6.390690199253868e-09
chrX:152935188-152939268	0	6.390690199253868e-09
chrX:152935188-152938743	0	6.390690199253868e-09
chr10:126672886-126849599	0	6.38742481129384e-09
chr10:126672886-126849132	0	6.38742481129384e-09
chr10:126672886-126694587	0	6.38742481129384e-09
chr10:126672886-126847346	0	6.38742481129384e-09
chr10:126672886-126716640	0	6.38742481129384e-09
chr10:126672886-126848526	0	6.38742481129384e-09
chr1:233463470-233520894	0	6.3828098362250785e-09
chrX:11776278-11793872	0	6.368022997804701e-09
chrX:11776278-11786096	0	6.368022997804701e-09
chr11:66234376-66244808	0	6.359696325120012e-09
chr6:31949834-31970458	0	6.357755211183758e-09
chr6_ssto_hap7:3315282-3335906	0	6.357755211183758e-09
